ID_INC;ID_VUELO;Tipo;Causa;Tiempo
4968;26915;RETRASO;TARDANZA;71
4969;26917;RETRASO;NAS Y TARDANZA;29
4970;26918;RETRASO;NAS;69
4971;26920;RETRASO;TIEMPO Y NAS;38
4972;26922;RETRASO;AEROLINEA Y NAS Y TARDANZA;71
4973;26927;RETRASO;TARDANZA;59
4974;26928;RETRASO;NAS Y TARDANZA;23
4975;26929;RETRASO;NAS Y TARDANZA;28
4976;26930;RETRASO;TARDANZA;109
4977;26932;CANCELADO;Weather;0
4978;26939;RETRASO;TARDANZA;55
4979;26950;RETRASO;TARDANZA;44
4980;26951;RETRASO;AEROLINEA Y NAS Y TARDANZA;44
4981;26952;RETRASO;NAS Y TARDANZA;46
4982;26953;RETRASO;TARDANZA;30
4983;26955;RETRASO;AEROLINEA Y TARDANZA;22
4984;26962;RETRASO;TARDANZA;95
4985;26963;RETRASO;TARDANZA;87
4986;26966;RETRASO;NAS Y TARDANZA;47
4987;26971;RETRASO;TARDANZA;20
4988;26976;RETRASO;TARDANZA;84
4989;26977;RETRASO;TARDANZA;77
4990;26978;RETRASO;TARDANZA;37
4991;26982;RETRASO;AEROLINEA Y NAS Y TARDANZA;42
4992;26985;RETRASO;AEROLINEA Y NAS Y TARDANZA;57
4993;26986;RETRASO;NAS Y TARDANZA;28
4994;26990;RETRASO;TARDANZA;58
4995;26991;RETRASO;AEROLINEA Y NAS Y TARDANZA;23
4996;26992;RETRASO;TARDANZA;46
4997;26995;RETRASO;TARDANZA;33
4998;26998;RETRASO;TARDANZA;17
4999;27005;RETRASO;NAS Y TARDANZA;96
5000;27009;RETRASO;AEROLINEA Y TARDANZA;18
5001;27011;RETRASO;AEROLINEA Y TARDANZA;40
5002;27013;RETRASO;AEROLINEA Y NAS;164
5003;27019;RETRASO;AEROLINEA Y NAS Y TARDANZA;114
5004;27020;RETRASO;NAS Y TARDANZA;30
5005;27021;RETRASO;TARDANZA;30
5006;27022;RETRASO;NAS Y TARDANZA;19
5007;27023;RETRASO;AEROLINEA Y TARDANZA;104
5008;27024;RETRASO;AEROLINEA;35
5009;27026;RETRASO;NAS Y TARDANZA;52
5010;27028;RETRASO;NAS Y TARDANZA;85
5011;27030;RETRASO;AEROLINEA;20
5012;27032;RETRASO;TARDANZA;29
5013;27033;RETRASO;NAS;15
5014;27035;RETRASO;NAS;81
5015;27040;RETRASO;NAS Y TARDANZA;58
5016;27048;CANCELADO;Weather;0
5017;27067;RETRASO;NAS Y TARDANZA;33
5018;27069;RETRASO;AEROLINEA;22
5019;27070;CANCELADO;Weather;0
5020;27073;CANCELADO;Weather;0
5021;27076;CANCELADO;Weather;0
5022;27078;CANCELADO;Weather;0
5023;27084;RETRASO;TARDANZA;72
5024;27087;RETRASO;TARDANZA;58
5025;27094;CANCELADO;Weather;0
5026;27096;CANCELADO;Weather;0
5027;27098;RETRASO;TARDANZA;106
5028;27099;RETRASO;NAS;85
5029;27103;RETRASO;NAS;116
5030;27104;RETRASO;TIEMPO;17
5031;27110;RETRASO;TIEMPO Y NAS;44
5032;27111;RETRASO;TARDANZA;39
5033;27113;RETRASO;TARDANZA;32
5034;27122;RETRASO;NAS Y TARDANZA;21
5035;27123;RETRASO;NAS;35
5036;27128;RETRASO;NAS;22
5037;27133;RETRASO;TARDANZA;100
5038;27134;RETRASO;TARDANZA;66
5039;27137;RETRASO;NAS Y TARDANZA;35
5040;27146;RETRASO;TARDANZA;21
5041;27147;RETRASO;AEROLINEA Y NAS;46
5042;27149;RETRASO;AEROLINEA Y NAS;18
5043;27157;RETRASO;TARDANZA;34
5044;27163;RETRASO;AEROLINEA Y TARDANZA;42
5045;27166;CANCELADO;Weather;0
5046;27167;CANCELADO;Weather;0
5047;27168;CANCELADO;Weather;0
5048;27175;RETRASO;TARDANZA;89
5049;27177;RETRASO;TARDANZA;27
5050;27178;RETRASO;TARDANZA;32
5051;27179;RETRASO;TARDANZA;62
5052;27181;RETRASO;TARDANZA;21
5053;27184;RETRASO;TARDANZA;69
5054;27186;RETRASO;NAS Y TARDANZA;15
5055;27187;RETRASO;NAS Y TARDANZA;76
5056;27194;RETRASO;NAS;31
5057;27198;RETRASO;AEROLINEA Y NAS;37
5058;27204;RETRASO;AEROLINEA Y NAS;46
5059;27208;RETRASO;NAS Y TARDANZA;47
5060;27209;RETRASO;NAS Y TARDANZA;48
5061;27212;CANCELADO;Weather;0
5062;27216;RETRASO;TIEMPO;47
5063;27219;CANCELADO;Weather;0
5064;27220;RETRASO;NAS Y TARDANZA;85
5065;27221;CANCELADO;Weather;0
5066;27222;RETRASO;NAS;85
5067;27226;RETRASO;AEROLINEA Y NAS;89
5068;27227;RETRASO;TIEMPO Y NAS;31
5069;27228;RETRASO;NAS;105
5070;27231;RETRASO;NAS Y TARDANZA;42
5071;27238;RETRASO;NAS;19
5072;27241;RETRASO;TARDANZA;82
5073;27242;RETRASO;TARDANZA;58
5074;27246;RETRASO;AEROLINEA Y TARDANZA;54
5075;27248;RETRASO;NAS Y TARDANZA;79
5076;27255;RETRASO;NAS Y TARDANZA;16
5077;27258;RETRASO;TARDANZA;73
5078;27259;CANCELADO;Weather;0
5079;27261;RETRASO;TARDANZA;73
5080;27265;RETRASO;TARDANZA;20
5081;27266;RETRASO;TARDANZA;50
5082;27267;RETRASO;NAS Y TARDANZA;126
5083;27268;RETRASO;TARDANZA;20
5084;27278;RETRASO;TARDANZA;32
5085;27284;RETRASO;AEROLINEA Y NAS;41
5086;27285;CANCELADO;National Air System;0
5087;27286;RETRASO;TARDANZA;61
5088;27287;RETRASO;TARDANZA;78
5089;27290;RETRASO;AEROLINEA Y TARDANZA;18
5090;27292;RETRASO;TARDANZA;72
5091;27293;RETRASO;TARDANZA;51
5092;27294;RETRASO;AEROLINEA;138
5093;27295;RETRASO;TARDANZA;84
5094;27297;RETRASO;TARDANZA;84
5095;27298;RETRASO;AEROLINEA Y TARDANZA;142
5096;27307;RETRASO;AEROLINEA;78
5097;27309;RETRASO;TARDANZA;57
5098;27313;RETRASO;AEROLINEA Y NAS;30
5099;27314;RETRASO;AEROLINEA Y NAS Y TARDANZA;31
5100;27315;RETRASO;AEROLINEA Y NAS Y TARDANZA;67
5101;27316;RETRASO;AEROLINEA Y NAS Y TARDANZA;22
5102;27317;RETRASO;TARDANZA;21
5103;27332;RETRASO;NAS Y TARDANZA;18
5104;27338;RETRASO;TIEMPO Y NAS;108
5105;27342;RETRASO;TIEMPO Y NAS;22
5106;27345;RETRASO;NAS Y TARDANZA;77
5107;27346;RETRASO;TARDANZA;47
5108;27350;RETRASO;NAS Y TARDANZA;57
5109;27370;CANCELADO;Weather;0
5110;27380;CANCELADO;Weather;0
5111;27383;RETRASO;TARDANZA;29
5112;27396;RETRASO;AEROLINEA;49
5113;27398;RETRASO;TARDANZA;38
5114;27402;RETRASO;NAS Y TARDANZA;92
5115;27411;RETRASO;NAS Y TARDANZA;40
5116;27413;RETRASO;TARDANZA;48
5117;27431;RETRASO;AEROLINEA Y NAS;21
5118;27434;RETRASO;TARDANZA;28
5119;27437;CANCELADO;Weather;0
5120;27441;RETRASO;NAS Y TARDANZA;23
5121;27442;RETRASO;AEROLINEA Y TARDANZA;23
5122;27443;RETRASO;NAS Y TARDANZA;17
5123;27449;RETRASO;NAS;72
5124;27452;CANCELADO;Carrier;0
5125;27466;RETRASO;AEROLINEA Y NAS Y TARDANZA;51
5126;27469;RETRASO;NAS Y TARDANZA;36
5127;27471;RETRASO;TARDANZA;29
5128;27482;RETRASO;TARDANZA;51
5129;27483;RETRASO;TARDANZA;60
5130;27488;RETRASO;TARDANZA;55
5131;27495;RETRASO;NAS Y TARDANZA;81
5132;27496;RETRASO;TARDANZA;29
5133;27497;RETRASO;TARDANZA;25
5134;27498;RETRASO;AEROLINEA Y TARDANZA;33
5135;27499;RETRASO;TARDANZA;82
5136;27500;RETRASO;AEROLINEA;31
5137;27501;RETRASO;TARDANZA;25
5138;27502;RETRASO;TARDANZA;21
5139;27503;RETRASO;TARDANZA;37
5140;27504;RETRASO;TARDANZA;31
5141;27506;RETRASO;SEGURIDAD;21
5142;27507;RETRASO;TIEMPO;157
5143;27508;RETRASO;NAS Y TARDANZA;63
5144;27511;RETRASO;TARDANZA;63
5145;27512;RETRASO;TIEMPO;40
5146;27513;RETRASO;AEROLINEA Y TARDANZA;113
5147;27515;RETRASO;NAS;20
5148;27516;RETRASO;AEROLINEA Y TARDANZA;17
5149;27528;RETRASO;TARDANZA;23
5150;27529;RETRASO;TARDANZA;37
5151;27537;RETRASO;AEROLINEA Y TARDANZA;18
5152;27544;CANCELADO;Carrier;0
5153;27561;RETRASO;AEROLINEA Y NAS;92
5154;27569;RETRASO;NAS Y TARDANZA;71
5155;27583;RETRASO;TARDANZA;36
5156;27591;RETRASO;NAS Y TARDANZA;76
5157;27610;RETRASO;TARDANZA;63
5158;27611;RETRASO;AEROLINEA Y NAS Y TARDANZA;29
5159;27613;RETRASO;TARDANZA;59
5160;27641;RETRASO;TARDANZA;24
5161;27652;RETRASO;NAS Y TARDANZA;82
5162;27656;RETRASO;TARDANZA;70
5163;27669;RETRASO;TARDANZA;27
5164;27670;RETRASO;NAS Y TARDANZA;55
5165;27673;RETRASO;TARDANZA;32
5166;27696;CANCELADO;Carrier;0
5167;27700;RETRASO;TARDANZA;21
5168;27710;RETRASO;NAS;80
5169;27720;RETRASO;NAS Y TARDANZA;157
5170;27721;RETRASO;NAS Y TARDANZA;98
5171;27727;RETRASO;AEROLINEA;106
5172;27729;RETRASO;TIEMPO Y NAS Y TARDANZA;31
5173;27730;RETRASO;NAS Y TARDANZA;60
5174;27732;RETRASO;TARDANZA;100
5175;27733;RETRASO;AEROLINEA Y NAS;36
5176;27742;RETRASO;TARDANZA;148
5177;27743;RETRASO;TARDANZA;71
5178;27744;RETRASO;NAS Y TARDANZA;20
5179;27746;RETRASO;TARDANZA;35
5180;27758;RETRASO;NAS;35
5181;27760;RETRASO;AEROLINEA Y NAS Y TARDANZA;114
5182;27769;RETRASO;NAS;26
5183;27770;RETRASO;NAS;19
5184;27777;RETRASO;NAS Y TARDANZA;37
5185;27778;RETRASO;NAS;30
5186;27779;RETRASO;TARDANZA;33
5187;27781;RETRASO;TARDANZA;45
5188;27782;RETRASO;AEROLINEA;34
5189;27784;RETRASO;AEROLINEA;31
5190;27789;RETRASO;NAS Y TARDANZA;20
5191;27790;RETRASO;TARDANZA;19
5192;27801;RETRASO;AEROLINEA Y NAS;103
5193;27822;RETRASO;NAS Y TARDANZA;37
5194;27823;RETRASO;NAS;41
5195;27826;RETRASO;AEROLINEA Y TARDANZA;27
5196;27827;RETRASO;NAS;15
5197;27833;RETRASO;AEROLINEA Y NAS Y TARDANZA;115
5198;27842;RETRASO;NAS;51
5199;27843;RETRASO;NAS;28
5200;27845;RETRASO;TARDANZA;76
5201;27846;RETRASO;TARDANZA;38
5202;27847;RETRASO;NAS Y TARDANZA;118
5203;27848;RETRASO;TARDANZA;124
5204;27854;RETRASO;NAS;108
5205;27855;RETRASO;NAS;127
5206;27863;RETRASO;AEROLINEA Y NAS;19
5207;27871;RETRASO;NAS Y TARDANZA;105
5208;27872;RETRASO;NAS;117
5209;27874;RETRASO;TARDANZA;15
5210;27876;RETRASO;NAS Y TARDANZA;20
5211;27879;RETRASO;TARDANZA;55
5212;27892;RETRASO;AEROLINEA Y NAS;41
5213;27899;RETRASO;AEROLINEA;16
5214;27904;RETRASO;NAS Y TARDANZA;95
5215;27905;RETRASO;NAS Y TARDANZA;59
5216;27912;RETRASO;AEROLINEA Y TARDANZA;107
5217;27913;RETRASO;TARDANZA;54
5218;27915;RETRASO;NAS;102
5219;27916;RETRASO;NAS Y TARDANZA;87
5220;27921;RETRASO;NAS;52
5221;27924;RETRASO;TARDANZA;118
5222;27926;RETRASO;NAS;153
5223;27927;RETRASO;NAS Y TARDANZA;58
5224;27929;CANCELADO;Carrier;0
5225;27930;RETRASO;NAS Y TARDANZA;135
5226;27944;RETRASO;AEROLINEA Y NAS;27
5227;27946;RETRASO;NAS;116
5228;27949;RETRASO;AEROLINEA;15
5229;27967;RETRASO;AEROLINEA Y NAS;126
5230;27970;RETRASO;NAS Y TARDANZA;73
5231;27974;RETRASO;TARDANZA;59
5232;27990;RETRASO;NAS;20
5233;27992;RETRASO;NAS;15
5234;28004;RETRASO;AEROLINEA;40
5235;28005;RETRASO;AEROLINEA Y TARDANZA;20
5236;28008;RETRASO;AEROLINEA Y NAS Y TARDANZA;24
5237;28013;RETRASO;AEROLINEA Y NAS Y TARDANZA;36
5238;28015;RETRASO;AEROLINEA Y NAS Y TARDANZA;110
5239;28018;RETRASO;AEROLINEA Y NAS;19
5240;28021;RETRASO;TARDANZA;49
5241;28024;RETRASO;NAS;125
5242;28025;RETRASO;NAS Y TARDANZA;124
5243;28039;RETRASO;AEROLINEA Y NAS Y TARDANZA;105
5244;28042;RETRASO;NAS;107
5245;28043;RETRASO;NAS;91
5246;28044;RETRASO;TARDANZA;44
5247;28046;RETRASO;TARDANZA;128
5248;28051;RETRASO;NAS Y TARDANZA;16
5249;28053;RETRASO;NAS;17
5250;28054;CANCELADO;National Air System;0
5251;28055;RETRASO;NAS;112
5252;28056;RETRASO;NAS Y TARDANZA;134
5253;28058;RETRASO;TARDANZA;16
5254;28062;RETRASO;NAS Y TARDANZA;133
5255;28063;CANCELADO;Carrier;0
5256;28064;CANCELADO;Carrier;0
5257;28065;RETRASO;NAS Y TARDANZA;17
5258;28068;RETRASO;TARDANZA;17
5259;28078;RETRASO;TARDANZA;52
5260;28079;RETRASO;AEROLINEA;79
5261;28088;RETRASO;NAS;109
5262;28089;RETRASO;NAS;79
5263;28092;RETRASO;AEROLINEA;83
5264;28093;RETRASO;AEROLINEA;124
5265;28095;RETRASO;NAS;142
5266;28096;RETRASO;NAS Y TARDANZA;137
5267;28099;RETRASO;AEROLINEA Y TARDANZA;47
5268;28102;RETRASO;NAS Y TARDANZA;126
5269;28104;RETRASO;NAS;97
5270;28111;RETRASO;TARDANZA;36
5271;28112;RETRASO;NAS Y TARDANZA;87
5272;28113;RETRASO;AEROLINEA Y NAS;109
5273;28114;RETRASO;NAS Y TARDANZA;134
5274;28115;CANCELADO;Carrier;0
5275;28129;RETRASO;AEROLINEA Y TARDANZA;50
5276;28135;RETRASO;AEROLINEA Y NAS;29
5277;28141;RETRASO;TARDANZA;20
5278;28142;RETRASO;NAS Y TARDANZA;81
5279;28144;CANCELADO;National Air System;0
5280;28145;RETRASO;TARDANZA;79
5281;28147;RETRASO;TARDANZA;61
5282;28148;RETRASO;TARDANZA;47
5283;28150;RETRASO;TARDANZA;63
5284;28151;RETRASO;NAS Y TARDANZA;82
5285;28153;RETRASO;TARDANZA;57
5286;28154;RETRASO;TARDANZA;69
5287;28155;RETRASO;TARDANZA;117
5288;28157;RETRASO;TARDANZA;61
5289;28162;CANCELADO;Carrier;0
5290;28169;RETRASO;AEROLINEA;16
5291;28170;RETRASO;TARDANZA;53
5292;28173;RETRASO;AEROLINEA Y NAS Y TARDANZA;27
5293;28174;RETRASO;TARDANZA;34
5294;28177;RETRASO;NAS Y TARDANZA;23
5295;28183;RETRASO;NAS Y TARDANZA;133
5296;28184;RETRASO;NAS;112
5297;28186;RETRASO;NAS Y TARDANZA;20
5298;28187;RETRASO;AEROLINEA;16
5299;28191;RETRASO;NAS Y TARDANZA;46
5300;28194;RETRASO;AEROLINEA;44
5301;28198;RETRASO;NAS;20
5302;28201;RETRASO;NAS;27
5303;28208;RETRASO;AEROLINEA Y NAS;21
5304;28220;RETRASO;NAS;37
5305;28224;RETRASO;NAS Y TARDANZA;15
5306;28225;RETRASO;TARDANZA;108
5307;28230;RETRASO;NAS Y TARDANZA;128
5308;28235;RETRASO;NAS Y TARDANZA;109
5309;28236;RETRASO;NAS Y TARDANZA;127
5310;28239;RETRASO;TARDANZA;27
5311;28240;RETRASO;NAS Y TARDANZA;77
5312;28243;RETRASO;NAS Y TARDANZA;104
5313;28244;RETRASO;NAS;83
5314;28253;RETRASO;NAS Y TARDANZA;108
5315;28254;RETRASO;NAS Y TARDANZA;112
5316;28256;RETRASO;AEROLINEA Y NAS;103
5317;28258;RETRASO;TARDANZA;77
5318;28260;RETRASO;NAS Y TARDANZA;128
5319;28261;RETRASO;NAS;98
5320;28264;RETRASO;TARDANZA;83
5321;28271;RETRASO;TARDANZA;114
5322;28272;RETRASO;NAS Y TARDANZA;113
5323;28274;RETRASO;AEROLINEA Y NAS;17
5324;28276;RETRASO;TARDANZA;69
5325;28277;RETRASO;NAS Y TARDANZA;29
5326;28278;RETRASO;AEROLINEA Y TARDANZA;23
5327;28280;RETRASO;NAS Y TARDANZA;110
5328;28281;RETRASO;NAS Y TARDANZA;110
5329;28282;RETRASO;NAS;56
5330;28283;RETRASO;TARDANZA;95
5331;28287;RETRASO;AEROLINEA Y TARDANZA;114
5332;28291;RETRASO;NAS Y TARDANZA;76
5333;28294;RETRASO;TARDANZA;68
5334;28314;RETRASO;NAS;57
5335;28330;RETRASO;AEROLINEA Y NAS;18
5336;28332;RETRASO;AEROLINEA Y NAS Y TARDANZA;24
5337;28336;RETRASO;TARDANZA;39
5338;28338;RETRASO;NAS;134
5339;28339;RETRASO;NAS Y TARDANZA;106
5340;28344;CANCELADO;Carrier;0
5341;28352;RETRASO;TARDANZA;46
5342;28353;RETRASO;TARDANZA;99
5343;28363;RETRASO;NAS;15
5344;28373;RETRASO;NAS;18
5345;28378;CANCELADO;Carrier;0
5346;28385;RETRASO;TARDANZA;112
5347;28387;RETRASO;AEROLINEA Y TARDANZA;58
5348;28389;CANCELADO;Weather;0
5349;28395;RETRASO;NAS;26
5350;28406;RETRASO;NAS Y TARDANZA;17
5351;28413;RETRASO;AEROLINEA Y NAS;31
5352;28417;RETRASO;NAS Y TARDANZA;28
5353;28426;RETRASO;NAS;87
5354;28430;RETRASO;AEROLINEA Y NAS;72
5355;28439;RETRASO;NAS;142
5356;28449;RETRASO;AEROLINEA Y NAS;15
5357;28455;RETRASO;NAS;15
5358;28457;RETRASO;TARDANZA;31
5359;28463;RETRASO;NAS;61
5360;28475;RETRASO;TARDANZA;141
5361;28476;RETRASO;TARDANZA;92
5362;28477;RETRASO;TARDANZA;40
5363;28478;RETRASO;TARDANZA;15
5364;28479;RETRASO;AEROLINEA;38
5365;28498;RETRASO;TARDANZA;31
5366;28499;RETRASO;NAS Y TARDANZA;55
5367;28501;RETRASO;NAS;18
5368;28517;RETRASO;NAS Y TARDANZA;89
5369;28518;RETRASO;NAS;44
5370;28520;RETRASO;TARDANZA;18
5371;28526;RETRASO;TIEMPO;33
5372;28529;RETRASO;NAS;111
5373;28530;RETRASO;NAS;94
5374;28531;RETRASO;TARDANZA;91
5375;28533;RETRASO;TARDANZA;112
5376;28534;RETRASO;TARDANZA;71
5377;28536;RETRASO;TARDANZA;19
5378;28537;RETRASO;NAS Y TARDANZA;15
5379;28538;RETRASO;TARDANZA;19
5380;28543;RETRASO;AEROLINEA Y NAS;18
5381;28544;RETRASO;TARDANZA;96
5382;28545;RETRASO;NAS Y TARDANZA;101
5383;28546;RETRASO;NAS Y TARDANZA;60
5384;28550;RETRASO;NAS;82
5385;28551;RETRASO;NAS;126
5386;28559;RETRASO;NAS;18
5387;28561;RETRASO;TARDANZA;25
5388;28565;RETRASO;NAS;36
5389;28569;RETRASO;AEROLINEA Y NAS;15
5390;28570;RETRASO;AEROLINEA Y NAS;23
5391;28571;RETRASO;NAS Y TARDANZA;51
5392;28573;RETRASO;NAS Y TARDANZA;28
5393;28574;RETRASO;AEROLINEA Y NAS;27
5394;28586;RETRASO;TARDANZA;36
5395;28588;RETRASO;AEROLINEA Y TARDANZA;22
5396;28592;RETRASO;AEROLINEA Y NAS Y TARDANZA;72
5397;28598;RETRASO;NAS Y TARDANZA;33
5398;28624;RETRASO;AEROLINEA Y NAS Y TARDANZA;32
5399;28643;RETRASO;TARDANZA;20
5400;28651;RETRASO;NAS;56
5401;28655;RETRASO;TARDANZA;32
5402;28672;RETRASO;NAS Y TARDANZA;28
5403;28710;RETRASO;NAS;70
5404;28715;RETRASO;NAS Y TARDANZA;37
5405;28718;RETRASO;TARDANZA;30
5406;28727;RETRASO;TARDANZA;22
5407;28730;RETRASO;AEROLINEA;133
5408;28732;RETRASO;AEROLINEA Y TARDANZA;58
5409;28735;RETRASO;NAS Y TARDANZA;23
5410;28738;RETRASO;AEROLINEA Y TARDANZA;39
5411;28744;RETRASO;TARDANZA;62
5412;28748;RETRASO;NAS Y TARDANZA;96
5413;28749;RETRASO;NAS Y TARDANZA;134
5414;28750;RETRASO;AEROLINEA Y TARDANZA;128
5415;28751;RETRASO;TARDANZA;86
5416;28760;RETRASO;AEROLINEA Y NAS;107
5417;28773;RETRASO;NAS Y TARDANZA;65
5418;28774;RETRASO;TARDANZA;83
5419;28779;RETRASO;NAS;15
5420;28782;RETRASO;AEROLINEA;18
5421;28783;RETRASO;NAS Y TARDANZA;21
5422;28786;RETRASO;TARDANZA;17
5423;28791;RETRASO;TARDANZA;125
5424;28792;RETRASO;NAS Y TARDANZA;100
5425;28794;RETRASO;NAS;20
5426;28796;RETRASO;AEROLINEA;25
5427;28800;RETRASO;NAS;76
5428;28812;RETRASO;NAS Y TARDANZA;40
5429;28813;RETRASO;NAS;27
5430;28821;RETRASO;NAS Y TARDANZA;32
5431;28833;RETRASO;AEROLINEA;47
5432;28836;RETRASO;NAS Y TARDANZA;57
5433;28843;CANCELADO;Weather;0
5434;28848;RETRASO;AEROLINEA Y NAS;54
5435;28854;RETRASO;AEROLINEA Y NAS;42
5436;28855;RETRASO;NAS Y TARDANZA;78
5437;28859;RETRASO;TARDANZA;41
5438;28871;RETRASO;NAS Y TARDANZA;66
5439;28874;RETRASO;AEROLINEA Y NAS;32
5440;28878;RETRASO;NAS Y TARDANZA;27
5441;28882;RETRASO;TARDANZA;35
5442;28891;RETRASO;NAS;104
5443;28892;RETRASO;NAS;131
5444;28897;RETRASO;NAS Y TARDANZA;222
5445;28927;RETRASO;NAS Y TARDANZA;48
5446;28933;RETRASO;NAS;17
5447;28936;RETRASO;AEROLINEA Y TARDANZA;26
5448;28941;RETRASO;TARDANZA;21
5449;28950;RETRASO;AEROLINEA;56
5450;28951;RETRASO;NAS;18
5451;28969;RETRASO;TIEMPO Y NAS;68
5452;28972;RETRASO;NAS;106
5453;28981;RETRASO;NAS Y TARDANZA;81
5454;28982;RETRASO;NAS Y TARDANZA;78
5455;28984;RETRASO;NAS Y TARDANZA;87
5456;28987;RETRASO;AEROLINEA;55
5457;28988;RETRASO;NAS;33
5458;28993;RETRASO;NAS Y TARDANZA;22
5459;28996;RETRASO;TARDANZA;59
5460;28997;RETRASO;TARDANZA;33
5461;29001;RETRASO;NAS;29
5462;29015;RETRASO;AEROLINEA;15
5463;29021;RETRASO;AEROLINEA;17
5464;29022;RETRASO;TARDANZA;20
5465;29023;RETRASO;NAS;19
5466;29024;RETRASO;NAS;51
5467;29028;RETRASO;AEROLINEA;86
5468;29029;RETRASO;TARDANZA;18
5469;29030;RETRASO;TARDANZA;25
5470;29056;RETRASO;NAS Y TARDANZA;99
5471;29058;RETRASO;AEROLINEA;46
5472;29074;RETRASO;TARDANZA;16
5473;29075;RETRASO;TARDANZA;62
5474;29076;RETRASO;TARDANZA;136
5475;29082;RETRASO;TARDANZA;87
5476;29084;RETRASO;AEROLINEA Y TARDANZA;20
5477;29087;RETRASO;NAS Y SEGURIDAD Y TARDANZA;29
5478;29091;RETRASO;AEROLINEA;17
5479;29117;RETRASO;AEROLINEA Y NAS Y TARDANZA;159
5480;29119;RETRASO;NAS;19
5481;29120;RETRASO;AEROLINEA;178
5482;29124;RETRASO;AEROLINEA Y TARDANZA;40
5483;29130;RETRASO;NAS;111
5484;29140;RETRASO;NAS Y TARDANZA;177
5485;29141;RETRASO;NAS Y TARDANZA;110
5486;29148;RETRASO;NAS Y TARDANZA;108
5487;29149;RETRASO;TARDANZA;104
5488;29150;RETRASO;NAS;15
5489;29156;RETRASO;NAS;17
5490;29162;RETRASO;TARDANZA;47
5491;29170;RETRASO;NAS;17
5492;29192;RETRASO;AEROLINEA Y NAS;111
5493;29193;RETRASO;TARDANZA;89
5494;29201;RETRASO;NAS Y TARDANZA;27
5495;29204;RETRASO;NAS Y TARDANZA;24
5496;29205;CANCELADO;Weather;0
5497;29218;RETRASO;TIEMPO;58
5498;29224;RETRASO;TARDANZA;83
5499;29228;RETRASO;NAS;144
5500;29241;RETRASO;AEROLINEA Y NAS;25
5501;29243;RETRASO;AEROLINEA Y TARDANZA;36
5502;29247;RETRASO;TARDANZA;23
5503;29260;RETRASO;NAS;16
5504;29272;RETRASO;AEROLINEA Y TARDANZA;147
5505;29273;CANCELADO;Carrier;0
5506;29276;RETRASO;AEROLINEA Y TARDANZA;70
5507;29285;RETRASO;NAS;16
5508;29288;RETRASO;AEROLINEA Y NAS Y TARDANZA;74
5509;29289;RETRASO;TARDANZA;19
5510;29293;RETRASO;NAS;133
5511;29295;RETRASO;AEROLINEA;20
5512;29306;RETRASO;NAS Y TARDANZA;15
5513;29309;RETRASO;TARDANZA;130
5514;29310;RETRASO;TARDANZA;59
5515;29314;CANCELADO;Carrier;0
5516;29351;RETRASO;NAS Y TARDANZA;42
5517;29352;RETRASO;NAS Y TARDANZA;129
5518;29355;RETRASO;NAS;128
5519;29360;RETRASO;TARDANZA;66
5520;29364;RETRASO;NAS;135
5521;29387;CANCELADO;Weather;0
5522;29393;RETRASO;TARDANZA;30
5523;29394;RETRASO;NAS Y TARDANZA;35
5524;29400;RETRASO;TARDANZA;48
5525;29411;RETRASO;TARDANZA;31
5526;29425;RETRASO;TARDANZA;79
5527;29427;RETRASO;AEROLINEA;32
5528;29429;RETRASO;AEROLINEA Y NAS Y TARDANZA;19
5529;29435;RETRASO;NAS;17
5530;29443;RETRASO;AEROLINEA Y NAS;25
5531;29444;RETRASO;NAS;28
5532;29448;RETRASO;TARDANZA;28
5533;29477;RETRASO;NAS Y TARDANZA;99
5534;29478;RETRASO;TARDANZA;74
5535;29485;RETRASO;AEROLINEA Y NAS Y TARDANZA;26
5536;29499;RETRASO;NAS;143
5537;29504;RETRASO;AEROLINEA Y NAS Y TARDANZA;32
5538;29505;RETRASO;AEROLINEA Y NAS Y TARDANZA;44
5539;29509;RETRASO;AEROLINEA Y TARDANZA;69
5540;29512;RETRASO;TARDANZA;56
5541;29514;RETRASO;TARDANZA;95
5542;29515;RETRASO;TARDANZA;52
5543;29524;RETRASO;AEROLINEA Y NAS;37
5544;29525;RETRASO;TARDANZA;20
5545;29528;CANCELADO;Carrier;0
5546;29569;RETRASO;AEROLINEA Y NAS;28
5547;29594;RETRASO;AEROLINEA Y NAS;18
5548;29624;CANCELADO;Carrier;0
5549;29660;RETRASO;AEROLINEA Y NAS;25
5550;29681;RETRASO;AEROLINEA Y NAS;39
5551;29693;RETRASO;AEROLINEA;24
5552;30050;DESVIO;;128
5553;30051;DESVIO;;136
5554;30052;DESVIO;;230
5555;30053;DESVIO;;0
5556;30054;DESVIO;;0
5557;30055;DESVIO;;97
5558;30056;DESVIO;;0
5559;30057;DESVIO;;93
5560;30059;RETRASO;NAS;28
5561;30068;RETRASO;NAS;31
5562;30070;RETRASO;NAS;27
5563;30073;RETRASO;NAS;126
5564;30075;RETRASO;NAS Y TARDANZA;54
5565;30089;RETRASO;NAS;95
5566;30093;RETRASO;AEROLINEA Y NAS Y TARDANZA;234
5567;30100;RETRASO;NAS Y TARDANZA;145
5568;30101;RETRASO;NAS;15
5569;30105;RETRASO;AEROLINEA Y TARDANZA;110
5570;30106;RETRASO;AEROLINEA Y TARDANZA;36
5571;30115;RETRASO;AEROLINEA;41
