ID_INCIDENCIA;ID_VUELO;Tipo;Causa;Tiempo
6208;13172;RETRASO;Nas;11
6209;13189;RETRASO;Nas;15
6210;13193;RETRASO;Nas;1
6211;13203;RETRASO;Nas;19
6212;13205;RETRASO;Nas;9
6213;13206;RETRASO;Nas;32
6214;13227;RETRASO;Nas;7
6215;13233;RETRASO;Nas;32
6216;13234;RETRASO;Nas;33
6217;13247;RETRASO;Nas;6
6218;13251;RETRASO;Nas;10
6219;13252;RETRASO;Nas;5
6220;13261;RETRASO;Nas;2
6221;13263;RETRASO;Nas;25
6222;13275;RETRASO;Nas;17
6223;13289;RETRASO;Nas;15
6224;13294;RETRASO;Nas;12
6225;13296;RETRASO;Nas;5
6226;13298;RETRASO;Nas;26
6227;13307;RETRASO;Nas;10
6228;13311;RETRASO;Nas;16
6229;13343;RETRASO;Nas;23
6230;13360;RETRASO;Nas;39
6231;13382;RETRASO;Nas;18
6232;13383;RETRASO;Nas;15
6233;13393;RETRASO;Nas;16
6234;13396;RETRASO;Nas;15
6235;13407;RETRASO;Nas;25
6236;13410;RETRASO;Nas;11
6237;13427;RETRASO;Nas;3
6238;13428;RETRASO;Nas;17
6239;13435;RETRASO;Nas;24
6240;13436;RETRASO;Nas;7
6241;13444;RETRASO;Nas;7
6242;13445;RETRASO;Nas;8
6243;13451;RETRASO;Nas;16
6244;13452;RETRASO;Nas;33
6245;13456;RETRASO;Nas;29
6246;13464;RETRASO;Nas;8
6247;13474;RETRASO;Nas;15
6248;13484;RETRASO;Nas;14
6249;13488;RETRASO;Nas;18
6250;13497;RETRASO;Nas;28
6251;13515;RETRASO;Nas;16
6252;13532;RETRASO;Nas;1
6253;13542;RETRASO;Nas;7
6254;13544;RETRASO;Nas;23
6255;13548;RETRASO;Nas;8
6256;13552;RETRASO;Nas;2
6257;13572;RETRASO;Nas;11
6258;13590;RETRASO;Nas;18
6259;13591;RETRASO;Nas;22
6260;13598;RETRASO;Nas;10
6261;13600;RETRASO;Nas;20
6262;13606;RETRASO;Nas;17
6263;13611;RETRASO;Nas;20
6264;13617;RETRASO;Nas;11
6265;13631;RETRASO;Nas;7
6266;13650;RETRASO;Nas;17
6267;13660;RETRASO;Nas;17
6268;13673;RETRASO;Nas;16
6269;13676;RETRASO;Nas;23
6270;13679;RETRASO;Nas;4
6271;13683;RETRASO;Nas;17
6272;13686;RETRASO;Nas;16
6273;13688;RETRASO;Nas;28
6274;13689;RETRASO;Nas;89
6275;13690;RETRASO;Nas;15
6276;13693;RETRASO;Nas;11
6277;13700;RETRASO;Nas;24
6278;13703;RETRASO;Nas;22
6279;13705;RETRASO;Nas;18
6280;13710;RETRASO;Nas;3
6281;13736;RETRASO;Nas;16
6282;13742;RETRASO;Nas;5
6283;13750;RETRASO;Nas;18
6284;13760;RETRASO;Nas;15
6285;13761;RETRASO;Nas;8
6286;13773;RETRASO;Nas;1
6287;13776;RETRASO;Nas;7
6288;13785;RETRASO;Nas;53
6289;13792;RETRASO;Nas;11
6290;13795;RETRASO;Nas;6
6291;13797;RETRASO;Nas;7
6292;13798;RETRASO;Nas;27
6293;13802;RETRASO;Nas;15
6294;13808;RETRASO;Nas;15
6295;13814;RETRASO;Nas;8
6296;13840;RETRASO;Nas;17
6297;13844;RETRASO;Nas;3
6298;13852;RETRASO;Nas;24
6299;13855;RETRASO;Nas;11
6300;13861;RETRASO;Nas;5
6301;13903;RETRASO;Nas;8
6302;13908;RETRASO;Nas;15
6303;13921;RETRASO;Nas;17
6304;13923;RETRASO;Nas;2
6305;13927;RETRASO;Nas;5
6306;13928;RETRASO;Nas;15
6307;13943;RETRASO;Nas;28
6308;13946;RETRASO;Nas;20
6309;13961;RETRASO;Nas;10
6310;13983;RETRASO;Nas;3
6311;13984;RETRASO;Nas;15
6312;13996;RETRASO;Nas;5
6313;14005;RETRASO;Nas;1
6314;14014;RETRASO;Nas;17
6315;14018;RETRASO;Nas;4
6316;14020;RETRASO;Nas;3
6317;14021;RETRASO;Nas;14
6318;14052;RETRASO;Nas;19
6319;14058;RETRASO;Nas;4
6320;14063;RETRASO;Nas;15
6321;14065;RETRASO;Nas;15
6322;14082;RETRASO;Nas;7
6323;14091;RETRASO;Nas;31
6324;14093;RETRASO;Nas;11
6325;14098;RETRASO;Nas;42
6326;14115;RETRASO;Nas;19
6327;14120;RETRASO;Nas;12
6328;14122;RETRASO;Nas;19
6329;14142;RETRASO;Nas;24
6330;14154;RETRASO;Nas;3
6331;14157;RETRASO;Nas;7
6332;14159;RETRASO;Nas;6
6333;14162;RETRASO;Nas;16
6334;14168;RETRASO;Nas;18
6335;14182;RETRASO;Nas;20
6336;14192;RETRASO;Nas;21
6337;14200;RETRASO;Nas;30
6338;14201;RETRASO;Nas;22
6339;14204;RETRASO;Nas;2
6340;14218;RETRASO;Nas;21
6341;14237;RETRASO;Nas;5
6342;14241;RETRASO;Nas;1
6343;14255;RETRASO;Nas;17
6344;14256;RETRASO;Nas;10
6345;14269;RETRASO;Nas;9
6346;14272;RETRASO;Nas;6
6347;14281;RETRASO;Nas;16
6348;14291;RETRASO;Nas;14
6349;14294;RETRASO;Nas;15
6350;14301;RETRASO;Nas;12
6351;14304;RETRASO;Nas;18
6352;14309;RETRASO;Nas;30
6353;14320;RETRASO;Nas;8
6354;14321;RETRASO;Nas;9
6355;14324;RETRASO;Nas;29
6356;14326;RETRASO;Nas;31
6357;14336;RETRASO;Nas;30
6358;14348;RETRASO;Nas;8
6359;14361;RETRASO;Nas;2
6360;14387;RETRASO;Nas;26
6361;14388;RETRASO;Nas;17
6362;14391;RETRASO;Nas;29
6363;14405;RETRASO;Nas;529
6364;14414;RETRASO;Nas;5
6365;14434;RETRASO;Nas;7
6366;14438;RETRASO;Nas;4
6367;14458;RETRASO;Nas;6
6368;14460;RETRASO;Nas;25
6369;14478;RETRASO;Nas;22
6370;14480;RETRASO;Nas;17
6371;14485;RETRASO;Nas;7
6372;14490;RETRASO;Nas;18
6373;14493;RETRASO;Nas;29
6374;14512;RETRASO;Nas;22
6375;14529;RETRASO;Nas;4
6376;14532;RETRASO;Nas;1
6377;14555;RETRASO;Nas;23
6378;14562;RETRASO;Nas;12
6379;14571;RETRASO;Nas;8
6380;14574;RETRASO;Nas;18
6381;14580;RETRASO;Nas;11
6382;14590;RETRASO;Nas;1
6383;14606;RETRASO;Nas;5
6384;14610;RETRASO;Nas;16
6385;14615;RETRASO;Nas;22
6386;14616;RETRASO;Nas;19
6387;14618;RETRASO;Nas;13
6388;14636;RETRASO;Nas;12
6389;14637;RETRASO;Nas;82
6390;14641;RETRASO;Nas;16
6391;14656;RETRASO;Nas;6
6392;14679;RETRASO;Nas;21
6393;14695;RETRASO;Nas;13
6394;14697;RETRASO;Nas;10
6395;14700;RETRASO;Nas;9
6396;14704;RETRASO;Nas;18
6397;14725;RETRASO;Nas;18
6398;14729;RETRASO;Nas;32
6399;14735;RETRASO;Nas;22
6400;14749;RETRASO;Nas;15
6401;14750;RETRASO;Nas;24
6402;14760;RETRASO;Nas;17
6403;14761;RETRASO;Nas;34
6404;14764;RETRASO;Nas;8
6405;14766;RETRASO;Nas;6
6406;14770;RETRASO;Nas;4
6407;14773;RETRASO;Nas;18
6408;14791;RETRASO;Nas;17
6409;14808;RETRASO;Nas;25
6410;14815;RETRASO;Nas;46
6411;14827;RETRASO;Nas;8
6412;14834;RETRASO;Nas;13
6413;14842;RETRASO;Nas;21
6414;14845;RETRASO;Nas;16
6415;14862;RETRASO;Nas;26
6416;14872;RETRASO;Nas;3
6417;14873;RETRASO;Nas;9
6418;14874;RETRASO;Nas;17
6419;14878;RETRASO;Nas;22
6420;14890;RETRASO;Nas;33
6421;14908;RETRASO;Nas;2
6422;14932;RETRASO;Nas;2
6423;14935;RETRASO;Nas;8
6424;14936;RETRASO;Nas;17
6425;14945;RETRASO;Nas;31
6426;14946;RETRASO;Nas;7
6427;14973;RETRASO;Nas;22
6428;15055;RETRASO;Nas;16
6429;15089;RETRASO;Nas;22
6430;15107;RETRASO;Nas;14
6431;15134;RETRASO;Nas;46
6432;15138;RETRASO;Nas;23
6433;15152;RETRASO;Nas;15
6434;15158;RETRASO;Nas;15
6435;15185;RETRASO;Nas;20
6436;15206;RETRASO;Nas;13
6437;15207;RETRASO;Nas;24
6438;15209;RETRASO;Nas;19
6439;15211;RETRASO;Nas;2
6440;15220;RETRASO;Nas;1
6441;15280;RETRASO;Nas;22
6442;15292;RETRASO;Nas;31
6443;15300;RETRASO;Nas;3
6444;15306;RETRASO;Nas;16
6445;15317;RETRASO;Nas;13
6446;15323;RETRASO;Nas;7
6447;15330;RETRASO;Nas;12
6448;15361;RETRASO;Nas;38
6449;15368;RETRASO;Nas;18
6450;15405;RETRASO;Nas;6
6451;15409;RETRASO;Nas;13
6452;15433;RETRASO;Nas;13
6453;15440;RETRASO;Nas;7
6454;15471;RETRASO;Nas;8
6455;15473;RETRASO;Nas;21
6456;15474;RETRASO;Nas;15
6457;15475;RETRASO;Nas;23
6458;15477;RETRASO;Nas;22
6459;15478;RETRASO;Nas;16
6460;15482;RETRASO;Nas;15
6461;15487;RETRASO;Nas;13
6462;15489;RETRASO;Nas;32
6463;15504;RETRASO;Nas;18
6464;15506;RETRASO;Nas;20
6465;15512;RETRASO;Nas;5
6466;15522;RETRASO;Nas;39
6467;15524;RETRASO;Nas;35
6468;15561;RETRASO;Nas;9
6469;15578;RETRASO;Nas;8
6470;15581;RETRASO;Nas;5
6471;15595;RETRASO;Nas;22
6472;15616;RETRASO;Nas;20
6473;15660;RETRASO;Nas;17
6474;15661;RETRASO;Nas;16
6475;15664;RETRASO;Nas;8
6476;15665;RETRASO;Nas;3
6477;15667;RETRASO;Nas;45
6478;15672;RETRASO;Nas;6
6479;15681;RETRASO;Nas;14
6480;15683;RETRASO;Nas;13
6481;15692;RETRASO;Nas;2
6482;15697;RETRASO;Nas;12
6483;15701;RETRASO;Nas;11
6484;15709;RETRASO;Nas;8
6485;15712;RETRASO;Nas;34
6486;15716;RETRASO;Nas;24
6487;15729;RETRASO;Nas;3
6488;15730;RETRASO;Nas;19
6489;15735;RETRASO;Nas;15
6490;15740;RETRASO;Nas;3
6491;15741;RETRASO;Nas;3
6492;15742;RETRASO;Nas;10
6493;15743;RETRASO;Nas;12
6494;15756;RETRASO;Nas;23
6495;15775;RETRASO;Nas;12
6496;15787;RETRASO;Nas;20
6497;15788;RETRASO;Nas;6
6498;15789;RETRASO;Nas;2
6499;15790;RETRASO;Nas;7
6500;15793;RETRASO;Nas;12
6501;15806;RETRASO;Nas;4
6502;15808;RETRASO;Nas;15
6503;15809;RETRASO;Nas;19
6504;15816;RETRASO;Nas;20
6505;15829;RETRASO;Nas;2
6506;15835;RETRASO;Nas;1
6507;15837;RETRASO;Nas;15
6508;15842;RETRASO;Nas;7
6509;15843;RETRASO;Nas;21
6510;15858;RETRASO;Nas;11
6511;15888;RETRASO;Nas;2
6512;15893;RETRASO;Nas;7
6513;15908;RETRASO;Nas;15
6514;15916;RETRASO;Nas;29
6515;15927;RETRASO;Nas;11
6516;15929;RETRASO;Nas;11
6517;15930;RETRASO;Nas;21
6518;15948;RETRASO;Nas;5
6519;15956;RETRASO;Nas;19
6520;15967;RETRASO;Nas;9
6521;15974;RETRASO;Nas;15
6522;15975;RETRASO;Nas;13
6523;15981;RETRASO;Nas;19
6524;15982;RETRASO;Nas;9
6525;15993;RETRASO;Nas;3
6526;16007;RETRASO;Nas;8
6527;16013;RETRASO;Nas;17
6528;16020;RETRASO;Nas;27
6529;16035;RETRASO;Nas;1
6530;16076;RETRASO;Nas;4
6531;16120;RETRASO;Nas;18
6532;16140;RETRASO;Nas;41
6533;16142;RETRASO;Nas;20
6534;16144;RETRASO;Nas;6
6535;16193;RETRASO;Nas;19
6536;16202;RETRASO;Nas;7
6537;16208;RETRASO;Nas;12
6538;16210;RETRASO;Nas;22
6539;16211;RETRASO;Nas;1
6540;16233;RETRASO;Nas;17
6541;16261;RETRASO;Nas;26
6542;16269;RETRASO;Nas;9
6543;16280;RETRASO;Nas;5
6544;16288;RETRASO;Nas;21
6545;16292;RETRASO;Nas;30
6546;16304;RETRASO;Nas;16
6547;16306;RETRASO;Nas;16
6548;16313;RETRASO;Nas;4
6549;16314;RETRASO;Nas;16
6550;16321;RETRASO;Nas;37
6551;16324;RETRASO;Nas;21
6552;16325;RETRASO;Nas;13
6553;16328;RETRASO;Nas;29
6554;16340;RETRASO;Nas;11
6555;16350;RETRASO;Nas;21
6556;16356;RETRASO;Nas;14
6557;16358;RETRASO;Nas;8
6558;16371;RETRASO;Nas;63
6559;16385;RETRASO;Nas;21
6560;16388;RETRASO;Nas;26
6561;16394;RETRASO;Nas;12
6562;16396;RETRASO;Nas;7
6563;16414;RETRASO;Nas;69
6564;16418;RETRASO;Nas;33
6565;16431;RETRASO;Nas;68
6566;16442;RETRASO;Nas;9
6567;16462;RETRASO;Nas;5
6568;16479;RETRASO;Nas;3
6569;16494;RETRASO;Nas;1
6570;16496;RETRASO;Nas;4
6571;16505;RETRASO;Nas;53
6572;16507;RETRASO;Nas;15
6573;16508;RETRASO;Nas;15
6574;16509;RETRASO;Nas;16
6575;16525;RETRASO;Nas;26
6576;16544;RETRASO;Nas;23
6577;16554;RETRASO;Nas;1
6578;16556;RETRASO;Nas;18
6579;16564;RETRASO;Nas;19
6580;16566;RETRASO;Nas;16
6581;16589;RETRASO;Nas;16
6582;16596;RETRASO;Nas;8
6583;16614;RETRASO;Nas;15
6584;16632;RETRASO;Nas;19
6585;16661;RETRASO;Nas;9
6586;16678;RETRASO;Nas;1
6587;16679;RETRASO;Nas;12
6588;16689;RETRASO;Nas;31
6589;16699;RETRASO;Nas;37
6590;16708;RETRASO;Nas;27
6591;16709;RETRASO;Nas;12
6592;16725;RETRASO;Nas;3
6593;16745;RETRASO;Nas;5
6594;16757;RETRASO;Nas;7
6595;16760;RETRASO;Nas;67
6596;16766;RETRASO;Nas;57
6597;16770;RETRASO;Nas;72
6598;16776;RETRASO;Nas;2
6599;16780;RETRASO;Nas;9
6600;16791;RETRASO;Nas;10
6601;16814;RETRASO;Nas;24
6602;16818;RETRASO;Nas;26
6603;16819;RETRASO;Nas;17
6604;16823;RETRASO;Nas;4
6605;16826;RETRASO;Nas;18
6606;16837;RETRASO;Nas;4
6607;16847;RETRASO;Nas;11
6608;16848;RETRASO;Nas;14
6609;16849;RETRASO;Nas;24
6610;16860;RETRASO;Nas;4
6611;16869;RETRASO;Nas;15
6612;16873;RETRASO;Nas;21
6613;16889;RETRASO;Nas;44
6614;16894;RETRASO;Nas;24
6615;16905;RETRASO;Nas;14
6616;16907;RETRASO;Nas;32
6617;16923;RETRASO;Nas;15
6618;16940;RETRASO;Nas;17
6619;16951;RETRASO;Nas;43
6620;16954;RETRASO;Nas;78
6621;16956;RETRASO;Nas;17
6622;16966;RETRASO;Nas;23
6623;16968;RETRASO;Nas;21
6624;16970;RETRASO;Nas;17
6625;16993;RETRASO;Nas;5
6626;16999;RETRASO;Nas;20
6627;17001;RETRASO;Nas;12
6628;17008;RETRASO;Nas;22
6629;17010;RETRASO;Nas;13
6630;17024;RETRASO;Nas;8
6631;17025;RETRASO;Nas;11
6632;17027;RETRASO;Nas;22
6633;17031;RETRASO;Nas;13
6634;17033;RETRASO;Nas;24
6635;17037;RETRASO;Nas;15
6636;17045;RETRASO;Nas;11
6637;17049;RETRASO;Nas;10
6638;17055;RETRASO;Nas;7
6639;17083;RETRASO;Nas;16
6640;17103;RETRASO;Nas;6
6641;17108;RETRASO;Nas;9
6642;17111;RETRASO;Nas;5
6643;17125;RETRASO;Nas;6
6644;17129;RETRASO;Nas;22
6645;17132;RETRASO;Nas;8
6646;17143;RETRASO;Nas;5
6647;17145;RETRASO;Nas;9
6648;17160;RETRASO;Nas;19
6649;17164;RETRASO;Nas;24
6650;17177;RETRASO;Nas;5
6651;17179;RETRASO;Nas;3
6652;17227;RETRASO;Nas;11
6653;17250;RETRASO;Nas;21
6654;17274;RETRASO;Nas;24
6655;17281;RETRASO;Nas;5
6656;17283;RETRASO;Nas;26
6657;17284;RETRASO;Nas;59
6658;17287;RETRASO;Nas;13
6659;17310;RETRASO;Nas;28
6660;17347;RETRASO;Nas;4
6661;17354;RETRASO;Nas;2
6662;17356;RETRASO;Nas;3
6663;17357;RETRASO;Nas;1
6664;17365;RETRASO;Nas;25
6665;17367;RETRASO;Nas;19
6666;17373;RETRASO;Nas;20
6667;17381;RETRASO;Nas;7
6668;17386;RETRASO;Nas;23
6669;17393;RETRASO;Nas;6
6670;17396;RETRASO;Nas;5
6671;17405;RETRASO;Nas;7
6672;17426;RETRASO;Nas;23
6673;17429;RETRASO;Nas;13
6674;17431;RETRASO;Nas;19
6675;17446;RETRASO;Nas;9
6676;17461;RETRASO;Nas;6
6677;17470;RETRASO;Nas;12
6678;17519;RETRASO;Nas;24
6679;17521;RETRASO;Nas;18
6680;17530;RETRASO;Nas;18
6681;17534;RETRASO;Nas;11
6682;17541;RETRASO;Nas;16
6683;17542;RETRASO;Nas;4
6684;17552;RETRASO;Nas;2
6685;17565;RETRASO;Nas;4
6686;17626;RETRASO;Nas;16
6687;17630;RETRASO;Nas;8
6688;17648;RETRASO;Nas;4
6689;17652;RETRASO;Nas;32
6690;17667;RETRASO;Nas;15
6691;17668;RETRASO;Nas;22
6692;17783;RETRASO;Nas;217
6693;18513;RETRASO;Nas;85
6694;18545;RETRASO;Nas;1
6695;18570;RETRASO;Nas;11
6696;18571;RETRASO;Nas;6
6697;18579;RETRASO;Nas;1
6698;18594;RETRASO;Nas;8
6699;18613;RETRASO;Nas;22
6700;18645;RETRASO;Nas;2
6701;18650;RETRASO;Nas;80
6702;18651;RETRASO;Nas;18
6703;18654;RETRASO;Nas;64
6704;18678;RETRASO;Nas;240
6705;18686;RETRASO;Nas;4
6706;18689;RETRASO;Nas;4
6707;18728;RETRASO;Nas;19
6708;18731;RETRASO;Nas;7
6709;18740;RETRASO;Nas;16
6710;18741;RETRASO;Nas;57
6711;18777;RETRASO;Nas;4
6712;18782;RETRASO;Nas;16
6713;18788;RETRASO;Nas;19
6714;18793;RETRASO;Nas;9
6715;18814;RETRASO;Nas;14
6716;18820;RETRASO;Nas;79
6717;18836;RETRASO;Nas;6
6718;18838;RETRASO;Nas;9
6719;18847;RETRASO;Nas;5
6720;18852;RETRASO;Nas;4
6721;18854;RETRASO;Nas;9
6722;18870;RETRASO;Nas;1
6723;18877;RETRASO;Nas;18
6724;18890;RETRASO;Nas;15
6725;18907;RETRASO;Nas;22
6726;18909;RETRASO;Nas;24
6727;18923;RETRASO;Nas;13
6728;18952;RETRASO;Nas;15
6729;18957;RETRASO;Nas;1
6730;18964;RETRASO;Nas;4
6731;18966;RETRASO;Nas;16
6732;18968;RETRASO;Nas;6
6733;18971;RETRASO;Nas;4
6734;18981;RETRASO;Nas;27
6735;18982;RETRASO;Nas;6
6736;19007;RETRASO;Nas;15
6737;19018;RETRASO;Nas;15
6738;19057;RETRASO;Nas;1
6739;19059;RETRASO;Nas;4
6740;19075;RETRASO;Nas;20
6741;19103;RETRASO;Nas;22
6742;19106;RETRASO;Nas;13
6743;19108;RETRASO;Nas;18
6744;19123;RETRASO;Nas;7
6745;19129;RETRASO;Nas;4
6746;19150;RETRASO;Nas;5
6747;19179;RETRASO;Nas;4
6748;19193;RETRASO;Nas;8
6749;19240;RETRASO;Nas;19
6750;19255;RETRASO;Nas;2
6751;19258;RETRASO;Nas;24
6752;19270;RETRASO;Nas;20
6753;19276;RETRASO;Nas;18
6754;19277;RETRASO;Nas;16
6755;19295;RETRASO;Nas;1
6756;19341;RETRASO;Nas;17
6757;19361;RETRASO;Nas;19
6758;19374;RETRASO;Nas;16
6759;19376;RETRASO;Nas;15
6760;19382;RETRASO;Nas;1
6761;19401;RETRASO;Nas;2
6762;19404;RETRASO;Nas;6
6763;19407;RETRASO;Nas;3
6764;19446;RETRASO;Nas;10
6765;19465;RETRASO;Nas;7
6766;19471;RETRASO;Nas;2
6767;19475;RETRASO;Nas;15
6768;19484;RETRASO;Nas;17
6769;19505;RETRASO;Nas;16
6770;19507;RETRASO;Nas;11
6771;19521;RETRASO;Nas;7
6772;19562;RETRASO;Nas;12
6773;19603;RETRASO;Nas;7
6774;19605;RETRASO;Nas;14
6775;19619;RETRASO;Nas;3
6776;19641;RETRASO;Nas;16
6777;19651;RETRASO;Nas;15
6778;19659;RETRASO;Nas;11
6779;19674;RETRASO;Nas;23
6780;19688;RETRASO;Nas;18
6781;19713;RETRASO;Nas;5
6782;19721;RETRASO;Nas;19
6783;19731;RETRASO;Nas;20
6784;19734;RETRASO;Nas;15
6785;19743;RETRASO;Nas;15
6786;19755;RETRASO;Nas;17
6787;19759;RETRASO;Nas;22
6788;19768;RETRASO;Nas;19
6789;19789;RETRASO;Nas;7
6790;19795;RETRASO;Nas;16
6791;19806;RETRASO;Nas;2
6792;19812;RETRASO;Nas;10
6793;19813;RETRASO;Nas;19
6794;19835;RETRASO;Nas;5
6795;19837;RETRASO;Nas;3
6796;19850;RETRASO;Nas;1
6797;19880;RETRASO;Nas;8
6798;19896;RETRASO;Nas;17
6799;19904;RETRASO;Nas;10
6800;19941;RETRASO;Nas;4
6801;19944;RETRASO;Nas;3
6802;19951;RETRASO;Nas;1
6803;19959;RETRASO;Nas;8
6804;19963;RETRASO;Nas;10
6805;19965;RETRASO;Nas;3
6806;19989;RETRASO;Nas;9
6807;20006;RETRASO;Nas;6
6808;20009;RETRASO;Nas;13
6809;20062;RETRASO;Nas;18
6810;20067;RETRASO;Nas;4
6811;20079;RETRASO;Nas;8
6812;20081;RETRASO;Nas;1
6813;20111;RETRASO;Nas;5
6814;20127;RETRASO;Nas;2
6815;20128;RETRASO;Nas;1
6816;20135;RETRASO;Nas;30
6817;20152;RETRASO;Nas;6
6818;20156;RETRASO;Nas;33
6819;20158;RETRASO;Nas;84
6820;20159;RETRASO;Nas;80
6821;20177;RETRASO;Nas;35
6822;20178;RETRASO;Nas;76
6823;20187;RETRASO;Nas;28
6824;20188;RETRASO;Nas;100
6825;20189;RETRASO;Nas;23
6826;20192;RETRASO;Nas;1
6827;20201;RETRASO;Nas;44
6828;20202;RETRASO;Nas;32
6829;20207;RETRASO;Nas;46
6830;20217;RETRASO;Nas;42
6831;20219;RETRASO;Nas;3
6832;20224;RETRASO;Nas;32
6833;20225;RETRASO;Nas;30
6834;20227;RETRASO;Nas;4
6835;20231;RETRASO;Nas;21
6836;20235;RETRASO;Nas;2
6837;20240;RETRASO;Nas;5
6838;20241;RETRASO;Nas;3
6839;20250;RETRASO;Nas;88
6840;20251;RETRASO;Nas;36
6841;20257;RETRASO;Nas;12
6842;20261;RETRASO;Nas;210
6843;20266;RETRASO;Nas;1
6844;20274;RETRASO;Nas;60
6845;20275;RETRASO;Nas;26
6846;20294;RETRASO;Nas;50
6847;20295;RETRASO;Nas;109
6848;20306;RETRASO;Nas;1
6849;20307;RETRASO;Nas;26
6850;20310;RETRASO;Nas;4
6851;20312;RETRASO;Nas;96
6852;20313;RETRASO;Nas;58
6853;20328;RETRASO;Nas;42
6854;20337;RETRASO;Nas;18
6855;20339;RETRASO;Nas;13
6856;20346;RETRASO;Nas;38
6857;20347;RETRASO;Nas;90
6858;20348;RETRASO;Nas;86
6859;20349;RETRASO;Nas;89
6860;20354;RETRASO;Nas;21
6861;20355;RETRASO;Nas;20
6862;20360;RETRASO;Nas;108
6863;20361;RETRASO;Nas;35
6864;20369;RETRASO;Nas;6
6865;20379;RETRASO;Nas;32
6866;20380;RETRASO;Nas;36
6867;20381;RETRASO;Nas;75
6868;20382;RETRASO;Nas;46
6869;20402;RETRASO;Nas;6
6870;20411;RETRASO;Nas;26
6871;20412;RETRASO;Nas;98
6872;20428;RETRASO;Nas;6
6873;20432;RETRASO;Nas;15
6874;20441;RETRASO;Nas;9
6875;20452;RETRASO;Nas;83
6876;20457;RETRASO;Nas;54
6877;20458;RETRASO;Nas;55
6878;20462;RETRASO;Nas;5
6879;20474;RETRASO;Nas;2
6880;20477;RETRASO;Nas;7
6881;20483;RETRASO;Nas;43
6882;20485;RETRASO;Nas;10
6883;20486;RETRASO;Nas;92
6884;20488;RETRASO;Nas;67
6885;20489;RETRASO;Nas;32
6886;20514;RETRASO;Nas;2
6887;20515;RETRASO;Nas;9
6888;20528;RETRASO;Nas;15
6889;20548;RETRASO;Nas;14
6890;20562;RETRASO;Nas;12
6891;20563;RETRASO;Nas;33
6892;20564;RETRASO;Nas;8
6893;20577;RETRASO;Nas;22
6894;20580;RETRASO;Nas;7
6895;20582;RETRASO;Nas;2
6896;20583;RETRASO;Nas;2
6897;20589;RETRASO;Nas;41
6898;20591;RETRASO;Nas;20
6899;20625;RETRASO;Nas;64
6900;20627;RETRASO;Nas;118
6901;20628;RETRASO;Nas;68
6902;20658;RETRASO;Nas;20
6903;20661;RETRASO;Nas;3
6904;20662;RETRASO;Nas;28
6905;20673;RETRASO;Nas;12
6906;20684;RETRASO;Nas;120
6907;20685;RETRASO;Nas;1
6908;20686;RETRASO;Nas;95
6909;20687;RETRASO;Nas;152
6910;20710;RETRASO;Nas;6
6911;20715;RETRASO;Nas;2
6912;20718;RETRASO;Nas;38
6913;20719;RETRASO;Nas;3
6914;20721;RETRASO;Nas;45
6915;20732;RETRASO;Nas;95
6916;20733;RETRASO;Nas;78
6917;20734;RETRASO;Nas;50
6918;20735;RETRASO;Nas;54
6919;20742;RETRASO;Nas;55
6920;20753;RETRASO;Nas;34
6921;20754;RETRASO;Nas;42
6922;20761;RETRASO;Nas;99
6923;20762;RETRASO;Nas;33
6924;20764;RETRASO;Nas;29
6925;20765;RETRASO;Nas;10
6926;20767;RETRASO;Nas;85
6927;20768;RETRASO;Nas;65
6928;20770;RETRASO;Nas;7
6929;20782;RETRASO;Nas;74
6930;20785;RETRASO;Nas;2
6931;20788;RETRASO;Nas;8
6932;20797;RETRASO;Nas;73
6933;20798;RETRASO;Nas;56
6934;20804;RETRASO;Nas;30
6935;20812;RETRASO;Nas;3
6936;20820;RETRASO;Nas;11
6937;20822;RETRASO;Nas;6
6938;20829;RETRASO;Nas;5
6939;20831;RETRASO;Nas;19
6940;20833;RETRASO;Nas;6
6941;20834;RETRASO;Nas;12
6942;20838;RETRASO;Nas;7
6943;20844;RETRASO;Nas;37
6944;20845;RETRASO;Nas;39
6945;20846;RETRASO;Nas;45
6946;20851;RETRASO;Nas;36
6947;20852;RETRASO;Nas;61
6948;20860;RETRASO;Nas;24
6949;20861;RETRASO;Nas;28
6950;20865;RETRASO;Nas;36
6951;20867;RETRASO;Nas;8
6952;20878;RETRASO;Nas;6
6953;20881;RETRASO;Nas;46
6954;20882;RETRASO;Nas;51
6955;20887;RETRASO;Nas;1
6956;20892;RETRASO;Nas;100
6957;20893;RETRASO;Nas;70
6958;20898;RETRASO;Nas;35
6959;20899;RETRASO;Nas;72
6960;20904;RETRASO;Nas;14
6961;20911;RETRASO;Nas;45
6962;20914;RETRASO;Nas;23
6963;20937;RETRASO;Nas;55
6964;20938;RETRASO;Nas;43
6965;20940;RETRASO;Nas;78
6966;20941;RETRASO;Nas;72
6967;20943;RETRASO;Nas;19
6968;20944;RETRASO;Nas;61
6969;20951;RETRASO;Nas;11
6970;20952;RETRASO;Nas;34
6971;20955;RETRASO;Nas;12
6972;20956;RETRASO;Nas;8
6973;20958;RETRASO;Nas;55
6974;20959;RETRASO;Nas;96
6975;20963;RETRASO;Nas;29
6976;20965;RETRASO;Nas;6
6977;20973;RETRASO;Nas;29
6978;20974;RETRASO;Nas;74
6979;20976;RETRASO;Nas;16
6980;20977;RETRASO;Nas;22
6981;20981;RETRASO;Nas;7
6982;20982;RETRASO;Nas;104
