ID_RETRASO;ID_VUELO;Causa;Tiempo
7135;28018;Nas;16
7136;28024;Nas;125
7137;28025;Nas;118
7138;28039;Nas;15
7139;28042;Nas;107
7140;28043;Nas;91
7141;28051;Nas;14
7142;28053;Nas;17
7143;28055;Nas;112
7144;28056;Nas;118
7145;28062;Nas;116
7146;28065;Nas;6
7147;28088;Nas;109
7148;28089;Nas;79
7149;28095;Nas;142
7150;28096;Nas;15
7151;28102;Nas;79
7152;28104;Nas;97
7153;28112;Nas;18
7154;28113;Nas;12
7155;28114;Nas;25
7156;28135;Nas;12
7157;28142;Nas;9
7158;28151;Nas;6
7159;28173;Nas;6
7160;28177;Nas;17
7161;28183;Nas;113
7162;28184;Nas;112
7163;28186;Nas;16
7164;28191;Nas;37
7165;28198;Nas;20
7166;28201;Nas;27
7167;28208;Nas;7
7168;28220;Nas;37
7169;28224;Nas;11
7170;28230;Nas;127
7171;28235;Nas;32
7172;28236;Nas;100
7173;28240;Nas;3
7174;28243;Nas;103
7175;28244;Nas;83
7176;28253;Nas;91
7177;28254;Nas;105
7178;28256;Nas;9
7179;28260;Nas;17
7180;28261;Nas;98
7181;28272;Nas;1
7182;28274;Nas;11
7183;28277;Nas;26
7184;28280;Nas;64
7185;28281;Nas;11
7186;28282;Nas;56
7187;28291;Nas;8
7188;28314;Nas;57
7189;28330;Nas;4
7190;28332;Nas;1
7191;28338;Nas;134
7192;28339;Nas;67
7193;28363;Nas;15
7194;28373;Nas;18
7195;28395;Nas;26
7196;28406;Nas;11
7197;28413;Nas;25
7198;28417;Nas;8
7199;28426;Nas;87
7200;28430;Nas;11
7201;28439;Nas;142
7202;28449;Nas;4
7203;28455;Nas;15
7204;28463;Nas;61
7205;28499;Nas;19
7206;28501;Nas;18
7207;28517;Nas;71
7208;28518;Nas;44
7209;28529;Nas;111
7210;28530;Nas;94
7211;28537;Nas;13
7212;28543;Nas;8
7213;28545;Nas;5
7214;28546;Nas;42
7215;28550;Nas;82
7216;28551;Nas;126
7217;28559;Nas;18
7218;28565;Nas;36
7219;28569;Nas;2
7220;28570;Nas;20
7221;28571;Nas;49
7222;28573;Nas;9
7223;28574;Nas;24
7224;28592;Nas;2
7225;28598;Nas;5
7226;28624;Nas;7
7227;28651;Nas;56
7228;28672;Nas;23
7229;28710;Nas;70
7230;28715;Nas;7
7231;28735;Nas;2
7232;28748;Nas;10
7233;28749;Nas;6
7234;28760;Nas;12
7235;28773;Nas;1
7236;28779;Nas;15
7237;28783;Nas;3
7238;28792;Nas;2
7239;28794;Nas;20
7240;28800;Nas;76
7241;28812;Nas;35
7242;28813;Nas;27
7243;28821;Nas;31
7244;28836;Nas;6
7245;28848;Nas;7
7246;28854;Nas;9
7247;28855;Nas;36
7248;28871;Nas;63
7249;28874;Nas;5
7250;28878;Nas;5
7251;28891;Nas;104
7252;28892;Nas;131
7253;28897;Nas;7
7254;28927;Nas;3
7255;28933;Nas;17
7256;28951;Nas;18
7257;28969;Nas;27
7258;28972;Nas;106
7259;28981;Nas;17
7260;28982;Nas;5
7261;28984;Nas;83
7262;28988;Nas;33
7263;28993;Nas;3
7264;29001;Nas;29
7265;29023;Nas;19
7266;29024;Nas;51
7267;29056;Nas;88
7268;29087;Nas;4
7269;29117;Nas;1
7270;29119;Nas;19
7271;29130;Nas;111
7272;29140;Nas;29
7273;29141;Nas;107
7274;29148;Nas;11
7275;29150;Nas;15
7276;29156;Nas;17
7277;29170;Nas;17
7278;29192;Nas;18
7279;29201;Nas;20
7280;29204;Nas;12
7281;29228;Nas;144
7282;29241;Nas;8
7283;29260;Nas;16
7284;29285;Nas;16
7285;29288;Nas;3
7286;29293;Nas;133
7287;29306;Nas;12
7288;29351;Nas;36
7289;29352;Nas;22
7290;29355;Nas;128
7291;29364;Nas;135
7292;29394;Nas;3
7293;29429;Nas;3
7294;29435;Nas;17
7295;29443;Nas;17
7296;29444;Nas;28
7297;29477;Nas;31
7298;29485;Nas;8
7299;29499;Nas;143
7300;29504;Nas;2
7301;29505;Nas;3
7302;29524;Nas;2
7303;29569;Nas;5
7304;29594;Nas;8
7305;29660;Nas;2
7306;29681;Nas;19
7307;30059;Nas;28
7308;30068;Nas;31
7309;30070;Nas;27
7310;30073;Nas;126
7311;30075;Nas;45
7312;30089;Nas;95
7313;30093;Nas;40
7314;30100;Nas;27
7315;30101;Nas;15
7316;30116;Nas;37
7317;30119;Nas;20
7318;30121;Nas;28
7319;30127;Nas;11
7320;30133;Nas;101
7321;30145;Nas;11
7322;30151;Nas;18
7323;30162;Nas;38
7324;30174;Nas;20
7325;30188;Nas;35
7326;30194;Nas;19
7327;30196;Nas;37
7328;30201;Nas;20
7329;30202;Nas;24
7330;30216;Nas;23
7331;30241;Nas;25
7332;30244;Nas;71
7333;30256;Nas;38
7334;30260;Nas;4
7335;30272;Nas;6
7336;30276;Nas;125
7337;30286;Nas;50
7338;30291;Nas;65
7339;30293;Nas;17
7340;30328;Nas;13
7341;30335;Nas;19
7342;30338;Nas;61
7343;30340;Nas;39
7344;30341;Nas;73
7345;30355;Nas;13
7346;30356;Nas;26
7347;30358;Nas;13
7348;30362;Nas;23
7349;30364;Nas;134
7350;30365;Nas;36
7351;30369;Nas;42
7352;30376;Nas;103
7353;30377;Nas;47
7354;30380;Nas;1
7355;30383;Nas;33
7356;30387;Nas;30
7357;30395;Nas;18
7358;30411;Nas;30
7359;30435;Nas;28
7360;30436;Nas;44
7361;30439;Nas;2
7362;30442;Nas;8
7363;30445;Nas;20
7364;30468;Nas;16
7365;30481;Nas;170
7366;30514;Nas;109
7367;30515;Nas;6
7368;30519;Nas;28
7369;30521;Nas;59
7370;30524;Nas;29
7371;30531;Nas;67
7372;30532;Nas;94
7373;30544;Nas;17
7374;30549;Nas;5
7375;30556;Nas;12
7376;30557;Nas;1
7377;30563;Nas;32
7378;30567;Nas;4
7379;30570;Nas;8
7380;30573;Nas;31
7381;30574;Nas;138
7382;30626;Nas;19
7383;30632;Nas;27
7384;30638;Nas;28
7385;30647;Nas;16
7386;30648;Nas;2
7387;30687;Nas;1
7388;30698;Nas;24
7389;30699;Nas;30
7390;30700;Nas;25
7391;30702;Nas;2
7392;30712;Nas;14
7393;30722;Nas;3
7394;30724;Nas;102
7395;30725;Nas;106
7396;30729;Nas;25
7397;30732;Nas;16
7398;30737;Nas;32
7399;30750;Nas;39
7400;30752;Nas;21
7401;30763;Nas;11
7402;30767;Nas;7
7403;30780;Nas;30
7404;30794;Nas;1
7405;30801;Nas;29
7406;30805;Nas;45
7407;30811;Nas;15
7408;30812;Nas;63
7409;30821;Nas;57
7410;30836;Nas;17
7411;30840;Nas;6
7412;30847;Nas;60
7413;30848;Nas;105
7414;30849;Nas;26
7415;30850;Nas;35
7416;30865;Nas;16
7417;30875;Nas;25
7418;30880;Nas;16
7419;30883;Nas;2
7420;30898;Nas;47
7421;30899;Nas;81
7422;30913;Nas;20
7423;30923;Nas;32
7424;30935;Nas;53
7425;30960;Nas;2
7426;30963;Nas;18
7427;30970;Nas;26
7428;30978;Nas;23
7429;30987;Nas;5
7430;30988;Nas;19
7431;31012;Nas;17
7432;31015;Nas;5
7433;31038;Nas;31
7434;31039;Nas;2
7435;31040;Nas;26
7436;31047;Nas;10
7437;31056;Nas;2
7438;31061;Nas;5
7439;31073;Nas;28
7440;31082;Nas;11
7441;31084;Nas;22
7442;31088;Nas;7
7443;31098;Nas;164
7444;31099;Nas;137
7445;31110;Nas;29
7446;31111;Nas;44
7447;31125;Nas;102
7448;31129;Nas;42
7449;31130;Nas;15
7450;31133;Nas;21
7451;31147;Nas;42
7452;31150;Nas;5
7453;31152;Nas;62
7454;31153;Nas;143
7455;31169;Nas;15
7456;31171;Nas;5
7457;31172;Nas;62
7458;31174;Nas;13
7459;31177;Nas;5
7460;31178;Nas;1
7461;31179;Nas;17
7462;31180;Nas;12
7463;31181;Nas;46
7464;31212;Nas;132
7465;31233;Nas;69
7466;31238;Nas;36
7467;31241;Nas;15
7468;31243;Nas;53
7469;31244;Nas;15
7470;31248;Nas;21
7471;31260;Nas;130
7472;31288;Nas;18
7473;31344;Nas;17
7474;31345;Nas;15
7475;31359;Nas;5
7476;31370;Nas;89
7477;31371;Nas;97
7478;31376;Nas;15
7479;31427;Nas;11
7480;31430;Nas;1
7481;31436;Nas;37
7482;31437;Nas;31
7483;31445;Nas;1
7484;31449;Nas;17
7485;31450;Nas;49
7486;31461;Nas;1
7487;31478;Nas;17
7488;31480;Nas;27
7489;31486;Nas;3
7490;31487;Nas;48
7491;31490;Nas;35
7492;31494;Nas;27
7493;31498;Nas;20
7494;31511;Nas;11
7495;31514;Nas;12
7496;31528;Nas;20
7497;31536;Nas;15
7498;31550;Nas;10
7499;31570;Nas;1
7500;31572;Nas;10
7501;31577;Nas;6
7502;31597;Nas;6
7503;31637;Nas;21
7504;31640;Nas;21
7505;31656;Nas;38
7506;31661;Nas;7
7507;31662;Nas;33
7508;31672;Nas;58
7509;31673;Nas;33
7510;31676;Nas;2
7511;31679;Nas;23
7512;31680;Nas;82
7513;31681;Nas;42
7514;31683;Nas;17
7515;31684;Nas;36
7516;31685;Nas;20
7517;31688;Nas;15
7518;31689;Nas;42
7519;31703;Nas;24
7520;31708;Nas;39
7521;31709;Nas;64
7522;31712;Nas;14
7523;31715;Nas;209
7524;31727;Nas;1
7525;31728;Nas;217
7526;31731;Nas;17
7527;31736;Nas;8
7528;31737;Nas;26
7529;31740;Nas;3
7530;31744;Nas;86
7531;31749;Nas;267
7532;31754;Nas;15
7533;31761;Nas;98
7534;31766;Nas;41
7535;31778;Nas;1
7536;31791;Nas;23
7537;31824;Nas;9
7538;31825;Nas;15
7539;31828;Nas;34
7540;31829;Nas;92
7541;31830;Nas;42
7542;31832;Nas;21
7543;31833;Nas;40
7544;31834;Nas;42
7545;31835;Nas;15
7546;31837;Nas;22
7547;31840;Nas;51
7548;31842;Nas;1
7549;31843;Nas;134
7550;31844;Nas;50
7551;31851;Nas;61
7552;31867;Nas;6
7553;31882;Nas;20
7554;31893;Nas;9
7555;31905;Nas;1
7556;31918;Nas;24
7557;31933;Nas;165
7558;31935;Nas;6
7559;31937;Nas;8
7560;31943;Nas;14
7561;31950;Nas;17
7562;31983;Nas;62
7563;31984;Nas;237
7564;32001;Nas;15
7565;32003;Nas;112
7566;32014;Nas;50
7567;32015;Nas;78
7568;32021;Nas;1
7569;32044;Nas;18
7570;32045;Nas;18
7571;32048;Nas;16
7572;32079;Nas;146
7573;32111;Nas;21
7574;32120;Nas;18
7575;32124;Nas;18
7576;32129;Nas;11
7577;32132;Nas;19
7578;32135;Nas;45
7579;32142;Nas;49
7580;32144;Nas;40
7581;32145;Nas;21
7582;32147;Nas;1
7583;32150;Nas;131
7584;32152;Nas;18
7585;32157;Nas;67
7586;32158;Nas;52
7587;32172;Nas;5
7588;32174;Nas;144
7589;32175;Nas;32
7590;32184;Nas;18
7591;32189;Nas;15
7592;32197;Nas;23
7593;32217;Nas;17
7594;32225;Nas;185
7595;32235;Nas;1
7596;32250;Nas;114
7597;32266;Nas;18
7598;32276;Nas;21
7599;32279;Nas;15
7600;32280;Nas;29
7601;32284;Nas;32
7602;32289;Nas;3
7603;32301;Nas;16
7604;32303;Nas;22
7605;32306;Nas;25
7606;32307;Nas;18
7607;32308;Nas;16
7608;32309;Nas;24
7609;32314;Nas;2
7610;32320;Nas;47
7611;32325;Nas;21
7612;32328;Nas;3
7613;32331;Nas;19
7614;32335;Nas;17
7615;32346;Nas;4
7616;32348;Nas;6
7617;32353;Nas;22
7618;32355;Nas;15
7619;32367;Nas;15
7620;32368;Nas;46
7621;32373;Nas;11
7622;32377;Nas;32
7623;32385;Nas;15
7624;32390;Nas;2
7625;32396;Nas;18
7626;32400;Nas;123
7627;32402;Nas;4
7628;32408;Nas;55
7629;32421;Nas;11
7630;32428;Nas;29
7631;32430;Nas;17
7632;32432;Nas;16
7633;32450;Nas;29
7634;32451;Nas;1
7635;32487;Nas;11
7636;32489;Nas;27
7637;32498;Nas;56
7638;32514;Nas;34
7639;32573;Nas;3
7640;32601;Nas;15
7641;32602;Nas;1
7642;32634;Nas;61
7643;32641;Nas;33
7644;32649;Nas;39
7645;32656;Nas;13
7646;32667;Nas;141
7647;32668;Nas;160
7648;32692;Nas;40
7649;32728;Nas;20
7650;32743;Nas;151
7651;32744;Nas;123
7652;32747;Nas;5
7653;32753;Nas;16
7654;32770;Nas;74
7655;32818;Nas;8
7656;32820;Nas;22
7657;32832;Nas;22
7658;32843;Nas;19
7659;32845;Nas;30
7660;32868;Nas;1
7661;32877;Nas;32
7662;32908;Nas;19
7663;32913;Nas;6
7664;32936;Nas;35
7665;32982;Nas;21
7666;33013;Nas;95
7667;33038;Nas;15
7668;33074;Nas;4
7669;33075;Nas;19
7670;33084;Nas;16
7671;33087;Nas;1
7672;33122;Nas;7
7673;33142;Nas;22
7674;33154;Nas;8
7675;33172;Nas;9
7676;33188;Nas;7
7677;33199;Nas;7
7678;33227;Nas;21
7679;33242;Nas;15
7680;33263;Nas;33
7681;33272;Nas;14
7682;33309;Nas;23
7683;33311;Nas;22
7684;33313;Nas;18
7685;33317;Nas;5
7686;33329;Nas;16
7687;33352;Nas;21
7688;33357;Nas;11
7689;33360;Nas;59
7690;33362;Nas;18
7691;33363;Nas;7
7692;33365;Nas;101
7693;33367;Nas;155
7694;33376;Nas;13
7695;33378;Nas;178
7696;33383;Nas;27
7697;33388;Nas;18
7698;33392;Nas;13
7699;33394;Nas;24
7700;33395;Nas;20
7701;33413;Nas;20
7702;33435;Nas;34
7703;33438;Nas;6
7704;33443;Nas;11
7705;33456;Nas;171
7706;33459;Nas;54
7707;33463;Nas;31
7708;33465;Nas;8
7709;33471;Nas;5
7710;33473;Nas;18
7711;33474;Nas;16
7712;33477;Nas;11
7713;33479;Nas;14
7714;33481;Nas;18
7715;33485;Nas;16
7716;33515;Nas;13
7717;33525;Nas;15
7718;33546;Nas;10
7719;33551;Nas;21
7720;33553;Nas;47
7721;33564;Nas;4
7722;33565;Nas;3
7723;33586;Nas;2
7724;33595;Nas;95
7725;33625;Nas;23
7726;33630;Nas;5
7727;33634;Nas;37
7728;33637;Nas;19
7729;33676;Nas;17
7730;33684;Nas;111
7731;33699;Nas;16
7732;33700;Nas;24
7733;33727;Nas;9
7734;33737;Nas;59
7735;33755;Nas;18
7736;33762;Nas;16
7737;33767;Nas;17
7738;33771;Nas;18
7739;33775;Nas;26
7740;33782;Nas;21
7741;33783;Nas;16
7742;33792;Nas;16
7743;33799;Nas;70
7744;33800;Nas;9
7745;33806;Nas;35
7746;33807;Nas;14
7747;33813;Nas;1
7748;33820;Nas;18
7749;33839;Nas;36
7750;33863;Nas;6
7751;33868;Nas;3
7752;33889;Nas;27
7753;33899;Nas;18
7754;33911;Nas;28
7755;33915;Nas;3
7756;33916;Nas;25
7757;33970;Nas;31
7758;33987;Nas;58
7759;33990;Nas;7
7760;34010;Nas;15
7761;34012;Nas;17
7762;34014;Nas;10
7763;34019;Nas;13
7764;34027;Nas;21
7765;34028;Nas;13
7766;34030;Nas;18
7767;34039;Nas;12
7768;34066;Nas;17
7769;34070;Nas;16
7770;34076;Nas;1
7771;34094;Nas;33
7772;34113;Nas;13
7773;34155;Nas;23
7774;34168;Nas;24
7775;34172;Nas;20
7776;34178;Nas;22
7777;34190;Nas;4
7778;34274;Nas;18
7779;34293;Nas;24
7780;34307;Nas;32
7781;34309;Nas;19
7782;34314;Nas;12
7783;34326;Nas;11
7784;34374;Nas;7
7785;34381;Nas;42
7786;34389;Nas;27
7787;34391;Nas;46
7788;34395;Nas;16
7789;34401;Nas;90
7790;34402;Nas;39
7791;34404;Nas;19
7792;34405;Nas;74
7793;34406;Nas;13
7794;34409;Nas;80
7795;34420;Nas;40
7796;34421;Nas;35
7797;34426;Nas;46
7798;34433;Nas;81
7799;34434;Nas;17
7800;34437;Nas;42
7801;34444;Nas;57
7802;34458;Nas;86
7803;34459;Nas;92
7804;34460;Nas;64
7805;34464;Nas;130
7806;34471;Nas;71
7807;34472;Nas;14
7808;34477;Nas;141
7809;34479;Nas;10
7810;34480;Nas;97
7811;34496;Nas;4
7812;34506;Nas;11
7813;34518;Nas;32
7814;34531;Nas;19
7815;34538;Nas;15
7816;34547;Nas;1
7817;34553;Nas;20
7818;34557;Nas;17
7819;34570;Nas;73
7820;34571;Nas;159
7821;34575;Nas;49
7822;34587;Nas;4
7823;34597;Nas;112
7824;34623;Nas;6
7825;34626;Nas;9
7826;34635;Nas;17
7827;34638;Nas;55
7828;34648;Nas;100
7829;34657;Nas;10
7830;34664;Nas;15
7831;34670;Nas;17
7832;34672;Nas;16
7833;34675;Nas;14
7834;34677;Nas;24
7835;34679;Nas;19
7836;34687;Nas;77
7837;34717;Nas;107
7838;34720;Nas;9
7839;34731;Nas;17
7840;34745;Nas;52
7841;34757;Nas;12
7842;34759;Nas;12
7843;34763;Nas;34
7844;34767;Nas;23
7845;34784;Nas;21
7846;34791;Nas;7
7847;34796;Nas;8
7848;34807;Nas;68
7849;34811;Nas;4
7850;34821;Nas;141
7851;34822;Nas;39
7852;34827;Nas;13
7853;34829;Nas;35
7854;34833;Nas;40
7855;34844;Nas;11
7856;34859;Nas;19
7857;34875;Nas;11
7858;34888;Nas;31
7859;34905;Nas;17
7860;34911;Nas;12
7861;34913;Nas;106
7862;34928;Nas;17
7863;34931;Nas;12
7864;34963;Nas;106
7865;34971;Nas;15
7866;34983;Nas;23
7867;34991;Nas;17
7868;35000;Nas;20
7869;35015;Nas;1
7870;35021;Nas;32
7871;35022;Nas;25
7872;35034;Nas;28
7873;35058;Nas;22
7874;35061;Nas;78
7875;35062;Nas;7
7876;35071;Nas;122
7877;35079;Nas;54
7878;35083;Nas;38
7879;35087;Nas;39
7880;35091;Nas;17
7881;35092;Nas;10
7882;35093;Nas;7
7883;35100;Nas;9
7884;35106;Nas;25
7885;35128;Nas;17
7886;35136;Nas;15
7887;35143;Nas;41
7888;35161;Nas;18
7889;35174;Nas;16
7890;35184;Nas;17
7891;35205;Nas;112
7892;35207;Nas;2
7893;35211;Nas;16
7894;35213;Nas;19
7895;35221;Nas;18
7896;35247;Nas;80
7897;35251;Nas;19
7898;35259;Nas;8
7899;35261;Nas;6
7900;35281;Nas;18
7901;35288;Nas;20
7902;35291;Nas;7
7903;35302;Nas;21
7904;35308;Nas;9
7905;35321;Nas;18
7906;35330;Nas;15
7907;35331;Nas;15
7908;35332;Nas;17
7909;35342;Nas;12
7910;35352;Nas;23
7911;35354;Nas;23
7912;35359;Nas;2
7913;35363;Nas;42
7914;35378;Nas;21
7915;35389;Nas;20
7916;35394;Nas;48
7917;35402;Nas;25
7918;35409;Nas;1
7919;35424;Nas;24
7920;35425;Nas;12
7921;35428;Nas;4
7922;35453;Nas;19
7923;35455;Nas;13
7924;35476;Nas;44
7925;35479;Nas;100
7926;35486;Nas;17
7927;35536;Nas;3
7928;35540;Nas;30
7929;35549;Nas;43
7930;35557;Nas;28
7931;35558;Nas;3
7932;35559;Nas;7
7933;35561;Nas;17
7934;35562;Nas;38
7935;35563;Nas;9
7936;35568;Nas;12
7937;35569;Nas;1
7938;35574;Nas;66
7939;35593;Nas;21
7940;35597;Nas;14
7941;35600;Nas;27
7942;35619;Nas;36
7943;35621;Nas;50
7944;35626;Nas;15
7945;35627;Nas;22
7946;35635;Nas;15
7947;35636;Nas;21
7948;35637;Nas;31
7949;35641;Nas;2
7950;35676;Nas;14
7951;35679;Nas;17
7952;35681;Nas;24
7953;35683;Nas;41
7954;35689;Nas;95
7955;35695;Nas;17
7956;35704;Nas;16
7957;35706;Nas;18
7958;35712;Nas;25
7959;35732;Nas;10
7960;35738;Nas;26
7961;35748;Nas;22
7962;35755;Nas;1
7963;35773;Nas;2
7964;35781;Nas;11
7965;35790;Nas;17
7966;35791;Nas;14
7967;35794;Nas;16
7968;35805;Nas;16
7969;35806;Nas;5
7970;35808;Nas;53
7971;35814;Nas;28
7972;35818;Nas;127
7973;35820;Nas;16
7974;35825;Nas;11
7975;35828;Nas;20
7976;35829;Nas;26
7977;35838;Nas;12
7978;35849;Nas;15
7979;35858;Nas;27
7980;35859;Nas;11
7981;35861;Nas;6
7982;35863;Nas;16
7983;35868;Nas;45
7984;35869;Nas;14
7985;35877;Nas;16
7986;35884;Nas;17
7987;35885;Nas;19
7988;35895;Nas;21
7989;35904;Nas;132
7990;35913;Nas;22
7991;35921;Nas;17
7992;35925;Nas;27
7993;35941;Nas;20
7994;35942;Nas;21
7995;35968;Nas;14
7996;35975;Nas;24
7997;35979;Nas;15
7998;35991;Nas;15
7999;36000;Nas;3
8000;36021;Nas;11
8001;36023;Nas;24
8002;36024;Nas;15
8003;36027;Nas;19
8004;36057;Nas;18
8005;36059;Nas;9
8006;36072;Nas;9
8007;36081;Nas;13
8008;36082;Nas;19
8009;36090;Nas;19
8010;36097;Nas;9
8011;36100;Nas;7
8012;36116;Nas;10
8013;36133;Nas;21
8014;36149;Nas;14
8015;36154;Nas;3
8016;36163;Nas;54
8017;36179;Nas;16
8018;36195;Nas;22
8019;36199;Nas;17
8020;36200;Nas;11
8021;36213;Nas;15
8022;36233;Nas;16
8023;36240;Nas;15
8024;36260;Nas;1
8025;36268;Nas;8
8026;36306;Nas;6
8027;36336;Nas;130
8028;36342;Nas;10
8029;36343;Nas;10
8030;36346;Nas;52
8031;36362;Nas;25
8032;36375;Nas;142
8033;36393;Nas;2
8034;36399;Nas;8
8035;36412;Nas;24
8036;36415;Nas;5
8037;36417;Nas;37
8038;36423;Nas;15
8039;36424;Nas;27
8040;36452;Nas;6
8041;36457;Nas;15
8042;36463;Nas;15
8043;36555;Nas;41
8044;36594;Nas;18
8045;36609;Nas;6
8046;36610;Nas;33
8047;36613;Nas;41
8048;36873;Nas;1
8049;36889;Nas;13
8050;36891;Nas;9
8051;36952;Nas;16
8052;36972;Nas;9
8053;36983;Nas;7
8054;37002;Nas;15
8055;37026;Nas;2
8056;37027;Nas;1
8057;37070;Nas;1
8058;37099;Nas;4
8059;37101;Nas;6
8060;37142;Nas;36
8061;37173;Nas;19
8062;37174;Nas;3
8063;37179;Nas;12
8064;37180;Nas;12
8065;37181;Nas;23
8066;37190;Nas;12
8067;37207;Nas;5
8068;37214;Nas;3
8069;37215;Nas;17
8070;37291;Nas;3
8071;37326;Nas;17
8072;37327;Nas;1
8073;37328;Nas;12
8074;37355;Nas;18
8075;37358;Nas;17
8076;37371;Nas;7
8077;37407;Nas;10
8078;37417;Nas;20
8079;37470;Nas;18
8080;37500;Nas;4
8081;37502;Nas;26
8082;37506;Nas;7
8083;37507;Nas;6
8084;37514;Nas;9
8085;37526;Nas;16
8086;37546;Nas;3
8087;37548;Nas;1
8088;37554;Nas;16
8089;37587;Nas;5
8090;37641;Nas;5
8091;37650;Nas;5
8092;37661;Nas;7
8093;37662;Nas;8
8094;37687;Nas;31
8095;37701;Nas;10
8096;37713;Nas;4
8097;37720;Nas;26
8098;37725;Nas;6
8099;37726;Nas;190
8100;37727;Nas;1
8101;37824;Nas;37
8102;37886;Nas;2
8103;37924;Nas;15
8104;37928;Nas;1
8105;37929;Nas;13
8106;37935;Nas;1
8107;37936;Nas;9
8108;37937;Nas;21
8109;37955;Nas;8
8110;38026;Nas;126
8111;38027;Nas;21
8112;38036;Nas;1
8113;38065;Nas;15
8114;38067;Nas;9
8115;38102;Nas;1
8116;38134;Nas;13
8117;38136;Nas;18
8118;38151;Nas;1
8119;38181;Nas;2
8120;38184;Nas;23
8121;38202;Nas;2
8122;38207;Nas;5
8123;38219;Nas;130
8124;38231;Nas;19
8125;38233;Nas;2
8126;38279;Nas;22
8127;38294;Nas;2
8128;38303;Nas;8
8129;38304;Nas;3
8130;38312;Nas;3
8131;38322;Nas;17
8132;38340;Nas;7
8133;38347;Nas;1
8134;38349;Nas;3
8135;38351;Nas;10
8136;38352;Nas;23
8137;38353;Nas;2
8138;38354;Nas;26
8139;38376;Nas;8
8140;38390;Nas;49
8141;38391;Nas;15
8142;38408;Nas;19
8143;38410;Nas;2
8144;38411;Nas;3
8145;38428;Nas;9
8146;38431;Nas;15
8147;38445;Nas;26
8148;38449;Nas;24
8149;38450;Nas;76
8150;38493;Nas;47
8151;38494;Nas;8
8152;38542;Nas;18
8153;38548;Nas;7
8154;38559;Nas;17
8155;38570;Nas;27
8156;38602;Nas;25
8157;38634;Nas;1
8158;38635;Nas;15
8159;38648;Nas;25
8160;38654;Nas;15
8161;38655;Nas;37
8162;38681;Nas;16
8163;38695;Nas;6
8164;38705;Nas;8
8165;38709;Nas;7
8166;38724;Nas;10
8167;38735;Nas;6
8168;38754;Nas;4
8169;38755;Nas;1
8170;38798;Nas;8
8171;38808;Nas;8
8172;38823;Nas;19
8173;38849;Nas;1
8174;38850;Nas;5
8175;38872;Nas;13
8176;38873;Nas;17
8177;38875;Nas;5
8178;38906;Nas;3
8179;38916;Nas;4
8180;38924;Nas;17
8181;38935;Nas;13
8182;38936;Nas;13
8183;39019;Nas;23
8184;39025;Nas;2
8185;39026;Nas;1
8186;39039;Nas;28
8187;39047;Nas;7
8188;39150;Nas;12
8189;39151;Nas;3
8190;39185;Nas;9
8191;39199;Nas;40
8192;39201;Nas;17
8193;39217;Nas;8
8194;39228;Nas;87
8195;39237;Nas;17
8196;39238;Nas;4
8197;39239;Nas;11
8198;39275;Nas;1
8199;39277;Nas;2
8200;39280;Nas;7
8201;39283;Nas;3
8202;39299;Nas;6
8203;39301;Nas;9
8204;39308;Nas;8
8205;39309;Nas;5
8206;39310;Nas;40
8207;39346;Nas;9
8208;39347;Nas;3
8209;39370;Nas;1
8210;39378;Nas;15
8211;39385;Nas;1
8212;39402;Nas;6
8213;39403;Nas;4
8214;39404;Nas;2
8215;39418;Nas;5
8216;39419;Nas;10
8217;39462;Nas;3
8218;39479;Nas;23
8219;39509;Nas;16
8220;39544;Nas;3
8221;39589;Nas;3
8222;39600;Nas;121
8223;39620;Nas;4
8224;39717;Nas;18
8225;39768;Nas;16
8226;39782;Nas;3
8227;39828;Nas;3
8228;39843;Nas;25
8229;39856;Nas;13
8230;39858;Nas;28
8231;39859;Nas;4
8232;39928;Nas;15
8233;39929;Nas;12
8234;39954;Nas;9
8235;39963;Nas;15
8236;39972;Nas;15
8237;39978;Nas;10
8238;39986;Nas;12
8239;39988;Nas;7
8240;39990;Nas;6
8241;40037;Nas;21
8242;40082;Nas;82
8243;40084;Nas;10
8244;40093;Nas;14
8245;40112;Nas;4
8246;40154;Nas;6
8247;40168;Nas;69
8248;40219;Nas;2
8249;40301;Nas;1
8250;40360;Nas;4
8251;40361;Nas;20
8252;40408;Nas;16
8253;40419;Nas;5
8254;40421;Nas;3
8255;40424;Nas;25
8256;40434;Nas;3
8257;40474;Nas;16
8258;40494;Nas;10
8259;40495;Nas;37
8260;40497;Nas;4
8261;40498;Nas;5
8262;40501;Nas;17
8263;40508;Nas;114
8264;40514;Nas;3
8265;40527;Nas;12
8266;40548;Nas;4
8267;40562;Nas;57
8268;40583;Nas;3
8269;40610;Nas;14
8270;40613;Nas;13
8271;40615;Nas;15
8272;40664;Nas;25
8273;40691;Nas;14
8274;40724;Nas;5
8275;40746;Nas;5
8276;40749;Nas;16
8277;40775;Nas;7
8278;40783;Nas;1
8279;40851;Nas;18
8280;40915;Nas;5
8281;40921;Nas;8
8282;40958;Nas;21
8283;40983;Nas;1
8284;41021;Nas;2
8285;41054;Nas;30
8286;41077;Nas;18
8287;41109;Nas;3
8288;41113;Nas;4
8289;41124;Nas;51
8290;41126;Nas;8
8291;41144;Nas;1
8292;41161;Nas;1
8293;41164;Nas;1
8294;41167;Nas;11
8295;41168;Nas;4
8296;41191;Nas;15
8297;41296;Nas;16
8298;41326;Nas;6
